IND_ID	Opt	Phen	AbsErr	Fitness
566.0	0.0678097	0.162637	0.0948278	0.863753
567.0	0.565902	0.400772	0.16513	0.721447
568.0	0.109673	0.234186	0.124513	0.82327
569.0	0.397208	0.127114	0.270094	0.767513
570.0	0.143016	0.0852121	0.0578036	0.867235
571.0	0.258344	0.350233	0.0918886	0.829741
572.0	0.25152	0.544395	0.292875	0.75968
573.0	0.58296	0.73004	0.147081	0.884309
574.0	0.243283	0.220011	0.0232729	0.803675
575.0	0.54507	0.389262	0.155808	0.859478
576.0	0.639817	1.06544	0.425621	0.58981
577.0	0.089045	0.160328	0.0712826	0.850324
578.0	0.348481	0.159956	0.188525	0.910968
579.0	0.00063007	-0.162399	0.163029	0.934462
580.0	0.216857	0.0628437	0.154013	0.894122
581.0	0.657607	0.245849	0.411758	0.668077
582.0	0.290398	0.280482	0.00991584	0.829203
583.0	0.253779	0.334052	0.0802733	0.892939
584.0	0.0505737	0.42098	0.370406	0.660942
585.0	0.225383	-0.348922	0.574305	0.528043
586.0	0.502239	0.173648	0.328591	0.716206
587.0	0.158304	0.168826	0.0105225	0.78945
588.0	0.387019	-0.031897	0.418916	0.655334
589.0	0.302837	0.5103	0.207464	0.871172
590.0	0.421456	0.0913176	0.330139	0.759541
591.0	0.562623	0.997511	0.434888	0.603146
592.0	0.549731	0.744648	0.194917	0.956282
593.0	0.499983	0.772983	0.273	0.714301
594.0	0.636796	0.710268	0.0734718	0.776365
595.0	0.159845	-0.3383	0.498145	0.517603
596.0	0.513667	0.084682	0.428985	0.69073
597.0	0.209027	0.197174	0.0118525	0.894076
598.0	0.0957618	-0.0175329	0.113295	0.904683
599.0	0.208172	0.276413	0.0682413	0.852122
600.0	0.635578	0.867649	0.232071	0.840377
601.0	0.137629	0.320542	0.182913	0.847422
602.0	0.485822	0.502961	0.0171391	0.8226
603.0	0.0170627	0.0492617	0.032199	1.01187
604.0	0.384105	0.179977	0.204127	0.781923
605.0	0.699308	0.883393	0.184085	0.807597
606.0	0.595693	0.234382	0.361311	0.675032
607.0	0.300108	0.567823	0.267715	0.768897
608.0	0.433567	0.0961932	0.337373	0.789633
609.0	0.160972	0.278772	0.1178	0.863013
610.0	0.253085	0.362635	0.109551	0.796093
611.0	0.0988665	0.197823	0.098957	0.876085
612.0	0.13009	0.192973	0.0628828	0.976519
613.0	0.521695	0.72447	0.202776	0.844178
614.0	0.301739	0.350417	0.0486777	0.831867
615.0	0.662385	0.711204	0.0488184	0.918176
616.0	0.350174	0.594305	0.244132	0.84772
617.0	0.598806	0.286606	0.3122	0.695242
618.0	0.406142	0.406005	0.000137597	0.795283
619.0	0.482542	0.601906	0.119364	0.857913
620.0	0.495116	0.725281	0.230165	0.758649
621.0	0.244039	0.752	0.507962	0.542316
622.0	0.124266	0.0769276	0.0473385	0.93704
623.0	0.151512	0.0388443	0.112668	0.778244
624.0	0.665152	0.725071	0.0599189	0.8656
625.0	0.691234	0.520071	0.171163	0.879555
626.0	0.39113	0.51169	0.12056	0.797447
627.0	0.249554	0.493856	0.244303	0.735331
628.0	0.255286	0.476625	0.221338	0.762968
629.0	0.276381	0.112404	0.163977	0.806217
630.0	0.282749	0.226892	0.055857	0.911142
631.0	0.549376	0.554391	0.00501583	0.954956
632.0	0.642569	0.878033	0.235464	0.779774
633.0	0.453171	0.280495	0.172676	0.880985
634.0	0.632711	0.58641	0.046301	0.824169
635.0	0.23235	0.238802	0.00645264	0.94213
636.0	0.185989	0.274851	0.0888613	0.877585
637.0	0.017541	0.376185	0.358644	0.626809
638.0	0.0941588	-0.152048	0.246207	0.777948
639.0	0.154784	0.0188917	0.135892	0.850248
640.0	0.553026	0.808348	0.255322	0.709425
641.0	0.591278	0.679884	0.0886062	0.875474
642.0	0.363232	0.0739652	0.289267	0.820157
643.0	0.306507	0.180986	0.125521	0.829107
644.0	0.40151	0.467695	0.0661852	0.937222
645.0	0.271482	0.0708187	0.200663	0.776479
646.0	0.653791	0.499958	0.153832	0.774023
647.0	0.338138	0.486973	0.148836	0.81503
648.0	0.340886	-0.0165114	0.357398	0.696442
649.0	0.627726	0.761972	0.134246	0.967793
650.0	0.511267	0.547764	0.0364968	0.923634
651.0	0.539344	0.931803	0.39246	0.740283
652.0	0.5471	0.681229	0.134129	0.837577
653.0	0.152965	-0.398975	0.55194	0.540659
654.0	0.692043	0.32783	0.364213	0.801264
655.0	0.656533	0.801305	0.144772	0.883837
656.0	0.420828	0.0979458	0.322882	0.811678
657.0	0.175705	0.15743	0.0182754	0.890295
658.0	0.678408	0.518136	0.160272	0.887581
659.0	0.316917	0.460695	0.143778	0.870549
660.0	0.433412	0.480247	0.0468349	0.869655
661.0	0.572303	0.534198	0.0381051	0.946648
662.0	0.333195	0.351012	0.0178174	0.854089
663.0	0.601522	0.604705	0.00318305	0.799637
664.0	0.559933	0.30986	0.250073	0.719326
665.0	0.562239	0.718583	0.156344	0.787509
666.0	0.547899	0.662343	0.114443	0.807146
667.0	0.576126	0.0821756	0.49395	0.575312
668.0	0.512383	0.513908	0.00152449	0.91741
669.0	0.119443	-0.0456883	0.165131	0.9545
670.0	0.514929	0.268576	0.246352	0.782941
671.0	0.0905789	0.313009	0.22243	0.720118
672.0	0.497434	0.608846	0.111412	0.875652
673.0	0.389661	0.204102	0.185559	0.804187
674.0	0.456447	0.644528	0.188081	0.904057
675.0	0.209866	0.186806	0.0230601	0.908463
676.0	0.525254	0.614232	0.0889787	0.926326
677.0	0.35235	0.285446	0.066904	0.89522
678.0	0.4124	0.248219	0.164181	0.826239
679.0	0.560235	0.557845	0.00238926	0.838055
680.0	0.691101	0.688009	0.00309175	0.854766
681.0	0.0455214	0.157211	0.111689	0.937914
682.0	0.68085	0.595708	0.0851421	1.00106
683.0	0.568968	0.628776	0.0598084	0.796608
684.0	0.575896	0.316804	0.259091	0.824525
685.0	0.132495	0.0985663	0.0339292	0.945839
686.0	0.641247	0.672211	0.030964	0.832917
687.0	0.438158	0.681122	0.242964	0.743717
688.0	0.246114	0.173	0.0731141	0.88361
689.0	0.160873	-0.11506	0.275933	0.747161
690.0	0.562458	0.939625	0.377167	0.635878
691.0	0.479995	0.433714	0.046281	0.779241
692.0	0.106361	0.455314	0.348953	0.685531
693.0	0.492579	0.502963	0.0103845	0.848894
694.0	0.506512	0.363685	0.142827	0.790814
695.0	0.432466	0.261155	0.171311	0.705502
696.0	0.177053	0.16438	0.0126735	0.911245
697.0	0.465541	0.0347581	0.430783	0.602514
698.0	0.37337	0.745873	0.372503	0.774838
699.0	0.490255	0.616226	0.125971	0.750649
700.0	0.00521478	-0.254695	0.25991	0.885968
701.0	0.518235	0.464048	0.0541867	0.839171
702.0	0.279656	0.186928	0.0927277	0.878929
703.0	0.304776	0.317607	0.012831	0.953818
704.0	0.156409	-0.0282033	0.184613	0.806846
705.0	0.109913	0.0458998	0.0640133	0.887591
706.0	0.0882011	0.0092532	0.0789479	0.877601
707.0	0.130346	0.342547	0.212201	0.662404
708.0	0.369802	0.486868	0.117066	0.898198
709.0	0.202744	-0.12628	0.329025	0.643368
710.0	0.261954	0.310484	0.0485302	0.923689
711.0	0.389735	0.337051	0.0526842	0.859265
712.0	0.274285	0.305408	0.0311232	0.903353
713.0	0.112725	-0.0464802	0.159205	0.800463
714.0	0.496372	0.217811	0.27856	0.727338
715.0	0.471088	0.491673	0.0205847	0.918725
716.0	0.114169	0.353619	0.23945	0.821334
717.0	0.0265232	-0.165683	0.192206	0.876021
718.0	0.0570301	-0.274402	0.331432	0.769595
719.0	0.0451517	0.0447339	0.000417809	0.881625
720.0	0.17256	-0.0785996	0.251159	0.780219
721.0	0.461625	0.835168	0.373542	0.66476
722.0	0.650486	0.694297	0.043811	0.852823
723.0	0.339826	0.171686	0.16814	0.773561
724.0	0.409002	1.03594	0.626938	0.469083
725.0	0.431448	0.10231	0.329138	0.73411
726.0	0.572774	0.652725	0.079951	0.866791
727.0	0.6633	0.91715	0.25385	0.781954
728.0	0.590838	1.08524	0.494406	0.542587
729.0	0.408579	-0.0954711	0.50405	0.556185
730.0	0.0215866	0.369931	0.348344	0.762942
731.0	0.379521	0.567293	0.187772	0.827616
732.0	0.630753	0.251354	0.379399	0.711856
733.0	0.143717	0.0227101	0.121007	0.891729
734.0	0.0612868	0.265868	0.204582	0.811186
735.0	0.594868	0.402068	0.1928	0.843651
736.0	0.347613	0.283992	0.0636215	0.883703
737.0	0.028192	-0.0282037	0.0563958	0.927514
738.0	0.497443	0.505726	0.00828292	0.874802
739.0	0.261204	0.193603	0.0676007	0.77468
740.0	0.66057	0.581048	0.0795219	0.827445
741.0	0.127389	0.0587221	0.0686669	0.882396
742.0	0.0300803	0.108844	0.0787634	0.852824
743.0	0.517829	0.673964	0.156135	0.688704
744.0	0.378211	0.498076	0.119864	0.796473
745.0	0.668401	0.773609	0.105208	0.863258
746.0	0.327352	0.166068	0.161284	0.899816
747.0	0.500374	0.658706	0.158333	0.840026
748.0	0.474558	0.401745	0.0728134	0.851724
749.0	0.485853	0.197787	0.288066	0.733278
750.0	0.147559	0.00601966	0.14154	0.862087
751.0	0.354327	0.587241	0.232914	0.785942
752.0	0.0987991	0.29804	0.199241	0.872316
753.0	0.275725	0.496919	0.221195	0.739555
754.0	0.106803	-0.067058	0.173861	0.860522
755.0	0.427739	0.623441	0.195702	0.786224
756.0	0.555392	1.0435	0.488104	0.66397
757.0	0.482346	0.42833	0.0540158	0.909523
758.0	0.195365	0.133131	0.0622336	0.844547
759.0	0.499125	0.502775	0.00364977	0.855291
760.0	0.526651	0.547145	0.0204941	1.02757
761.0	0.612654	0.539921	0.0727337	0.913247
762.0	0.606879	0.750759	0.14388	0.805201
763.0	0.607868	0.225481	0.382387	0.708116
764.0	0.645447	0.972749	0.327302	0.664042
765.0	0.140776	-0.48861	0.629386	0.444884
766.0	0.41562	0.221868	0.193752	0.75818
767.0	0.486165	0.693425	0.20726	0.704211
768.0	0.265415	0.330551	0.0651353	0.902285
769.0	0.0586032	0.0215307	0.0370725	0.73996
770.0	0.183433	0.186474	0.00304015	0.849521
771.0	0.562527	0.890773	0.328246	0.76557
772.0	0.388234	0.449067	0.0608322	0.809187
773.0	0.480178	0.75393	0.273752	0.763478
774.0	0.596854	0.568404	0.0284497	0.763542
775.0	0.574528	1.06001	0.485485	0.63903
776.0	0.451472	0.443264	0.00820788	0.900499
777.0	0.376694	0.282486	0.0942088	0.705053
778.0	0.0185893	0.00393713	0.0146522	0.884615
779.0	0.377195	0.608595	0.2314	0.874507
780.0	0.280079	0.181999	0.09808	0.883741
781.0	0.631371	0.344938	0.286433	0.662709
782.0	0.496562	0.450773	0.0457887	0.802523
783.0	0.276087	0.314397	0.0383095	0.854218
784.0	0.469367	0.626872	0.157505	0.772294
785.0	0.196667	0.305553	0.108885	0.840613
786.0	0.505671	0.415422	0.0902496	0.920703
787.0	0.493041	0.38876	0.104281	0.76927
788.0	0.457241	0.47196	0.0147189	0.804776
789.0	0.429439	0.706564	0.277125	0.873976
790.0	0.227812	0.667816	0.440004	0.605356
791.0	0.332644	0.0388718	0.293772	0.743429
792.0	0.113373	0.329198	0.215825	0.813593
793.0	0.376529	0.337272	0.0392574	0.864952
794.0	0.504413	0.567501	0.0630883	0.927274
795.0	0.322056	0.355437	0.0333812	0.820203
796.0	0.356079	0.299493	0.0565857	0.916704
797.0	0.466148	0.565051	0.0989023	0.936806
798.0	0.410472	0.864997	0.454525	0.573173
799.0	0.286792	0.244758	0.0420338	0.776103
800.0	0.114537	0.0661028	0.0484347	0.818944
801.0	0.484102	0.357407	0.126695	0.841135
802.0	0.0608769	0.231888	0.171011	0.924222
803.0	0.400733	0.110327	0.290406	0.806844
804.0	0.221796	0.192994	0.0288027	0.851312
805.0	0.343134	0.525994	0.18286	0.924666
806.0	0.034521	0.162679	0.128158	0.66871
807.0	0.427562	0.404133	0.0234284	0.851964
808.0	0.00737286	0.449273	0.4419	0.602734
809.0	0.513347	0.286651	0.226696	0.830177
810.0	0.494969	0.421335	0.0736332	0.945085
811.0	0.206693	0.388526	0.181833	0.955964
812.0	0.532337	0.813672	0.281335	0.808711
813.0	0.095293	0.517234	0.421941	0.644402
814.0	0.399902	0.302586	0.0973166	0.861222
815.0	0.238292	0.439021	0.200729	0.765717
816.0	0.0521307	0.224259	0.172128	0.889071
817.0	0.425079	0.347974	0.0771045	0.850632
818.0	0.138826	0.138944	0.000118358	0.876868
819.0	0.592935	0.728201	0.135266	0.882383
820.0	0.608767	0.633537	0.0247699	0.908799
821.0	0.37619	0.128614	0.247576	0.850954
822.0	0.265805	0.243009	0.0227963	0.822813
823.0	0.123909	-0.0569493	0.180858	0.887913
824.0	0.315833	0.298897	0.0169363	0.851754
825.0	0.378835	0.305484	0.0733515	0.98587
826.0	0.528261	0.609674	0.0814126	0.810485
827.0	0.493389	0.409753	0.0836353	0.851638
828.0	0.548201	0.458913	0.0892882	0.883724
829.0	0.485821	0.558426	0.0726051	0.876382
830.0	0.156241	0.215447	0.0592058	0.776303
831.0	0.0433366	0.0753601	0.0320235	0.899182
832.0	0.0974835	-0.21243	0.309914	0.801297
833.0	0.47607	0.22108	0.25499	0.873987
834.0	0.0376542	0.313972	0.276318	0.647112
835.0	0.16517	-0.0796192	0.244789	0.799068
836.0	0.189085	0.302907	0.113823	0.892062
837.0	0.147693	0.112829	0.0348637	0.814576
838.0	0.565185	0.348922	0.216263	0.751951
839.0	0.637498	0.934627	0.297129	0.68444
840.0	0.20865	0.370255	0.161606	0.769696
841.0	0.173651	-0.00905018	0.182701	0.819528
842.0	0.633154	0.66675	0.0335961	0.871408
843.0	0.32253	0.206003	0.116527	0.827366
844.0	0.104167	0.00492704	0.0992395	0.894835
845.0	0.550107	0.866912	0.316805	0.761014
846.0	0.56115	0.450627	0.110523	0.774523
847.0	0.402875	0.0272259	0.375649	0.680367
848.0	0.362309	0.404192	0.0418834	0.964368
849.0	0.624618	0.518809	0.105808	0.774883
850.0	0.270944	0.289282	0.0183387	0.848867
851.0	0.184834	0.503986	0.319152	0.695889
852.0	0.381886	0.39843	0.0165447	0.826299
853.0	0.580587	0.830185	0.249597	0.89276
854.0	0.277992	0.581425	0.303433	0.772281
855.0	0.10507	0.214794	0.109724	0.905158
856.0	0.544766	0.872833	0.328067	0.707894
857.0	0.24484	0.35474	0.109899	0.843282
858.0	0.565447	0.402415	0.163031	0.937454
859.0	0.376988	0.21073	0.166258	0.745981
860.0	0.349992	0.574182	0.22419	0.726334
861.0	0.208319	0.0128552	0.195464	0.857859
862.0	0.591873	0.296479	0.295394	0.746512
863.0	0.300103	0.365712	0.0656085	0.862581
864.0	0.0355769	0.421939	0.386362	0.743627
865.0	0.424877	0.216875	0.208002	0.775499
866.0	0.0538172	-0.00793253	0.0617498	0.852331
867.0	0.125814	0.600598	0.474783	0.593081
868.0	0.067822	-0.0249544	0.0927764	0.916351
869.0	0.686902	0.420212	0.266689	0.802916
870.0	0.529672	-0.179068	0.70874	0.374608
871.0	0.381051	0.34427	0.036781	0.873309
872.0	0.572384	0.418626	0.153758	0.869093
873.0	0.165687	0.0287806	0.136907	0.918587
874.0	0.485252	0.55199	0.0667379	0.78457
875.0	0.219741	0.0920531	0.127688	0.782287
876.0	0.671779	0.470159	0.201619	0.833087
877.0	0.518167	0.821191	0.303024	0.770889
878.0	0.657046	0.691153	0.0341068	0.812479
879.0	0.0503189	0.0169604	0.0333586	0.768146
880.0	0.57558	0.650461	0.074881	0.98059
881.0	0.609902	0.391211	0.218691	0.783979
882.0	0.519093	0.163294	0.355799	0.729251
883.0	0.148915	-0.0941949	0.24311	0.80781
884.0	0.0379611	0.0772904	0.0393294	0.862423
885.0	0.0868023	0.343091	0.256289	0.809513
886.0	0.443661	0.263009	0.180652	0.847666
887.0	0.0483495	-0.0321434	0.0804929	0.88028
888.0	0.541989	0.190733	0.351257	0.729073
889.0	0.414324	0.318301	0.0960232	0.930076
890.0	0.490688	0.425696	0.0649919	0.738799
891.0	0.597516	0.520665	0.076851	0.803551
892.0	0.196845	0.327549	0.130704	0.794263
893.0	0.124372	0.0730675	0.0513045	0.876582
894.0	0.661286	0.55066	0.110626	0.799105
895.0	0.217197	0.375782	0.158584	0.827446
896.0	0.144128	0.363769	0.219641	0.870587
897.0	0.390474	0.80459	0.414117	0.578528
898.0	0.0886576	-0.0735353	0.162193	0.761734
899.0	0.629576	0.854888	0.225312	0.781915
900.0	0.238874	0.0477258	0.191148	0.827342
901.0	0.554201	0.78425	0.230049	0.856131
902.0	0.258102	0.538789	0.280686	0.658504
903.0	0.10289	-0.0161101	0.119	0.808187
904.0	0.249752	0.170101	0.0796517	0.877146
905.0	0.00220943	0.0609485	0.0587391	0.785472
906.0	0.474966	0.670444	0.195478	0.711505
907.0	0.279408	0.439913	0.160505	0.822871
908.0	0.253616	0.409334	0.155718	0.878459
909.0	0.216138	0.06849	0.147648	0.891534
910.0	0.689967	0.44631	0.243657	0.789534
911.0	0.377505	0.607504	0.23	0.833015
912.0	0.527742	0.509451	0.0182913	0.9008
913.0	0.0880102	0.335188	0.247178	0.79825
914.0	0.61771	0.70247	0.0847599	0.952358
915.0	0.533574	0.4199	0.113675	0.913354
916.0	0.497546	0.44893	0.0486165	0.908831
917.0	0.241855	-0.105575	0.347429	0.693921
918.0	0.601719	0.555656	0.0460636	0.796704
919.0	0.378539	0.461481	0.082942	0.759724
920.0	0.0790143	0.463633	0.384618	0.676158
921.0	0.233774	0.00666841	0.227106	0.77302
922.0	0.462712	0.820889	0.358177	0.728372
923.0	0.406308	0.595726	0.189417	0.896017
924.0	0.351988	0.50746	0.155471	0.816879
925.0	0.520884	0.709194	0.18831	0.785407
926.0	0.349966	0.118283	0.231683	0.78501
927.0	0.184997	0.530942	0.345945	0.676694
928.0	0.241805	0.531504	0.2897	0.710633
929.0	0.46746	0.607015	0.139555	0.793006
930.0	0.124611	0.125842	0.00123062	0.834796
931.0	0.52064	0.899795	0.379155	0.720504
932.0	0.25421	0.690438	0.436228	0.613809
933.0	0.302347	0.429387	0.12704	0.895822
934.0	0.295325	-0.000490488	0.295815	0.783046
935.0	0.613586	0.681487	0.0679012	0.838561
936.0	0.180853	0.160464	0.0203889	0.909664
937.0	0.574157	0.791386	0.217229	0.88662
938.0	0.144225	0.434542	0.290318	0.777057
939.0	0.0905866	-0.036182	0.126769	0.782277
940.0	0.61524	0.822865	0.207624	0.746756
941.0	0.00758719	-0.496373	0.50396	0.6119
942.0	0.260101	0.605578	0.345477	0.752104
943.0	0.451433	0.7511	0.299667	0.782229
944.0	0.222749	0.146519	0.0762304	0.828428
945.0	0.29161	0.172802	0.118809	0.707756
946.0	0.448761	0.249569	0.199192	0.813941
947.0	0.188588	0.0419684	0.14662	0.975336
948.0	0.617383	0.387422	0.229961	0.871539
949.0	0.42141	0.354487	0.0669228	0.908007
950.0	0.013179	-0.00965357	0.0228325	0.854743
951.0	0.0595685	-0.151925	0.211493	0.866519
952.0	0.624458	0.586733	0.0377244	0.907608
953.0	0.111581	-0.00440819	0.115989	0.894198
954.0	0.0626343	0.147373	0.0847385	0.921458
955.0	0.0713973	0.110925	0.0395274	0.870498
956.0	0.522048	0.238267	0.283781	0.873878
957.0	0.46693	0.428086	0.0388446	0.983268
958.0	0.622293	0.402273	0.22002	0.722816
959.0	0.602479	0.752846	0.150367	0.85577
960.0	0.111139	0.137603	0.0264638	0.975457
961.0	0.137878	0.276816	0.138939	0.823256
962.0	0.129104	-0.04126	0.170365	0.9514
963.0	0.156749	-0.278778	0.435527	0.593508
964.0	0.425524	0.603669	0.178146	0.791099
965.0	0.424233	0.590943	0.16671	0.826991
966.0	0.624589	0.23885	0.385739	0.701725
967.0	0.021676	0.128132	0.106456	0.903585
968.0	0.607651	0.343115	0.264536	0.752319
969.0	0.298749	0.310202	0.0114528	0.775385
970.0	0.135283	-0.182857	0.31814	0.729649
971.0	0.48849	0.0501222	0.438367	0.531253
972.0	0.201007	0.139386	0.0616208	0.812182
973.0	0.275438	0.757057	0.481619	0.564592
974.0	0.6008	0.434988	0.165813	0.866426
975.0	0.631191	0.904178	0.272987	0.812315
976.0	0.207401	0.376932	0.169531	0.864653
977.0	0.00363995	0.0696193	0.0659794	0.957414
978.0	0.47916	0.539487	0.0603261	0.940648
979.0	0.147702	-0.240009	0.387711	0.636401
980.0	0.457032	0.50807	0.0510378	0.9028
981.0	0.340243	0.325564	0.0146791	0.941853
982.0	0.68406	0.867765	0.183705	0.934819
983.0	0.525732	0.502612	0.0231203	0.91707
984.0	0.0125723	-0.257559	0.270131	0.708883
985.0	0.317416	-0.196448	0.513864	0.568992
986.0	0.0301591	-0.042507	0.0726661	0.899231
987.0	0.155597	-0.360306	0.515903	0.562674
988.0	0.448619	0.518679	0.0700601	0.845584
989.0	0.153094	0.249361	0.0962679	0.808387
990.0	0.429514	0.066835	0.362679	0.561847
991.0	0.532713	0.199156	0.333557	0.704085
992.0	0.58832	0.424988	0.163332	0.941141
993.0	0.645842	0.951403	0.305561	0.713128
994.0	0.286989	0.365825	0.0788356	0.922112
995.0	0.189669	0.135955	0.0537135	0.915812
996.0	0.579453	0.608856	0.0294032	0.912991
997.0	0.422568	0.230262	0.192305	0.888971
998.0	0.0530099	0.0869593	0.0339493	0.92115
999.0	0.216701	0.373752	0.15705	0.908121
1000.0	0.188195	0.569514	0.381319	0.686625
1001.0	0.0451304	0.125711	0.0805811	0.890732
1002.0	0.0911712	-0.0158633	0.107035	0.87526
1003.0	0.260118	0.2439	0.0162182	0.939233
1004.0	0.450297	0.12317	0.327127	0.706297
1005.0	0.41551	0.356459	0.0590514	0.958884
1006.0	0.191461	0.317626	0.126165	0.841716
1007.0	0.332427	0.522838	0.19041	0.914157
1008.0	0.226216	0.0476814	0.178535	0.868215
1009.0	0.419107	0.551474	0.132367	0.834098
1010.0	0.620552	0.731342	0.11079	0.799193
1011.0	0.0775708	-0.237634	0.315205	0.714053
1012.0	0.560702	0.667551	0.106848	0.843083
1013.0	0.590061	0.794883	0.204822	0.783159
1014.0	0.0391075	0.242957	0.20385	0.631361
1015.0	0.211945	-0.159455	0.3714	0.743837
1016.0	0.178066	0.000409759	0.177656	0.827521
1017.0	0.667278	0.602367	0.0649113	0.955311
1018.0	0.255092	0.150912	0.104181	0.814587
1019.0	0.320303	0.43275	0.112447	0.863959
1020.0	0.148004	-0.0982205	0.246224	0.699002
1021.0	0.322413	0.222423	0.0999901	0.881307
1022.0	0.27852	0.493651	0.21513	0.866483
1023.0	0.236251	0.106683	0.129568	0.823593
1024.0	0.0287995	0.213844	0.185044	0.811473
1025.0	0.39528	0.441873	0.0465931	0.943998
1026.0	0.380233	0.301227	0.0790059	0.969941
1027.0	0.402062	0.160907	0.241155	0.743306
1028.0	0.637086	0.619572	0.0175136	0.837862
1029.0	0.50208	0.717125	0.215045	0.729786
1030.0	0.147089	0.28381	0.136721	0.891606
1031.0	0.363227	0.490971	0.127744	0.879177
1032.0	0.179388	0.604537	0.425149	0.627641
1033.0	0.413266	0.403611	0.00965481	0.924861
1034.0	0.169122	0.0348927	0.13423	0.809815
1035.0	0.421707	0.369861	0.0518463	0.881488
1036.0	0.511382	0.676339	0.164957	0.690202
1037.0	0.229345	0.250449	0.0211043	0.839334
1038.0	0.619051	0.74857	0.129519	0.898028
1039.0	0.636502	0.830599	0.194097	0.694851
1040.0	0.683868	0.744887	0.0610184	0.859719
1041.0	0.60094	0.518442	0.0824982	0.792998
1042.0	0.628116	0.394145	0.233971	0.840854
1043.0	0.0936372	0.2492	0.155563	0.89602
1044.0	0.501986	0.522118	0.0201322	0.933521
1045.0	0.626384	0.376212	0.250172	0.8072
1046.0	0.594298	0.856577	0.262279	0.745146
1047.0	0.573252	0.574932	0.00167976	0.966832
1048.0	0.684929	0.482729	0.2022	0.896919
1049.0	0.356108	0.58375	0.227641	0.724171
1050.0	0.175253	0.102927	0.0723262	0.92781
1051.0	0.685349	1.00218	0.316828	0.702884
1052.0	0.641475	1.0673	0.425821	0.588776
1053.0	0.295822	0.202385	0.0934373	0.877116
1054.0	0.557154	0.658557	0.101402	0.861655
1055.0	0.382682	0.524426	0.141744	0.959825
1056.0	0.0912477	-0.0646579	0.155906	0.934016
1057.0	0.325086	-0.0348363	0.359923	0.612595
1058.0	0.309711	0.397078	0.0873665	0.875062
1059.0	0.121435	0.232373	0.110938	0.882438
1060.0	0.670757	0.507104	0.163653	0.868239
1061.0	0.360521	0.264665	0.0958558	0.833282
1062.0	0.206161	0.259358	0.0531965	0.789231
1063.0	0.504652	0.738389	0.233736	0.794357
1064.0	0.40066	0.208441	0.192219	0.907897
1065.0	0.0749573	0.266522	0.191564	0.861868
1066.0	0.0552739	-0.114346	0.16962	0.957143
1067.0	0.495675	0.42535	0.0703247	0.73943
1068.0	0.696725	0.665625	0.0310995	0.862879
1069.0	0.308716	0.803691	0.494975	0.571968
1070.0	0.551309	0.42957	0.121739	0.901333
1071.0	0.181827	0.499527	0.3177	0.75163
1072.0	0.605126	0.252412	0.352714	0.68629
1073.0	0.360714	0.35566	0.00505407	0.914486
1074.0	0.135546	0.130993	0.00455265	0.878281
1075.0	0.297344	0.0404691	0.256875	0.742684
1076.0	0.389787	0.186489	0.203298	0.92665
1077.0	0.567264	0.634796	0.0675319	0.768443
1078.0	0.526729	0.605942	0.0792131	0.887045
1079.0	0.0371826	0.00589069	0.0312919	1.00191
1080.0	0.17354	0.10392	0.0696205	0.822902
1081.0	0.475715	0.436636	0.0390786	0.894182
1082.0	0.609329	0.516224	0.0931049	0.961542
1083.0	0.146174	-0.173665	0.319839	0.689662
1084.0	0.0595661	0.31108	0.251514	0.624829
1085.0	0.116141	0.292084	0.175943	0.887961
1086.0	0.0363748	-0.131764	0.168139	0.65818
1087.0	0.539154	0.449097	0.0900571	0.912791
1088.0	0.268254	0.168214	0.10004	0.845699
1089.0	0.465675	0.666441	0.200767	0.770013
1090.0	0.386574	0.496114	0.10954	0.859715
1091.0	0.64737	0.714817	0.0674465	0.788413
1092.0	0.389514	0.525867	0.136353	0.822218
1093.0	0.276759	0.28779	0.0110308	0.852275
1094.0	0.10002	0.109703	0.00968313	0.852492
1095.0	0.556672	0.446814	0.109858	0.937182
1096.0	0.0363222	-0.190774	0.227096	0.796706
1097.0	0.341559	0.293227	0.0483317	0.823895
1098.0	0.502121	0.577415	0.0752938	0.782007
1099.0	0.54993	0.754931	0.205001	0.89709
1100.0	0.694746	0.612374	0.0823716	0.876883
1101.0	0.178852	0.208025	0.0291731	0.869188
1102.0	0.370441	0.519097	0.148655	0.920281
1103.0	0.154571	0.458669	0.304098	0.739916
1104.0	0.0359052	0.406244	0.370338	0.784267
1105.0	0.00511974	-0.00624837	0.0113681	0.81603
1106.0	0.312213	0.0551993	0.257014	0.850876
1107.0	0.443859	0.26081	0.183049	0.787208
1108.0	0.519819	0.200719	0.3191	0.731907
1109.0	0.113901	-0.23104	0.344941	0.734742
1110.0	0.141149	-0.0927349	0.233884	0.858984
1111.0	0.301269	0.40828	0.107011	0.809047
1112.0	0.478434	0.5702	0.091766	0.890369
1113.0	0.25349	0.427144	0.173654	0.734246
1114.0	0.0306999	-0.00704363	0.0377435	0.921386
1115.0	0.260648	0.438948	0.1783	0.739613
1116.0	0.306764	-0.0446754	0.351439	0.704909
1117.0	0.0536894	-0.237221	0.290911	0.651684
1118.0	0.03621	0.0985057	0.0622957	0.877998
1119.0	0.551616	0.667384	0.115768	0.872159
1120.0	0.104097	-0.12133	0.225428	0.756481
1121.0	0.326121	0.657902	0.331781	0.685526
1122.0	0.482392	0.306238	0.176154	0.94059
1123.0	0.179167	0.530132	0.350965	0.715581
1124.0	0.384905	0.27104	0.113865	0.757559
1125.0	0.461378	0.301584	0.159794	0.81538
1126.0	0.340006	0.396005	0.0559989	0.933976
