IND_ID	Opt	Phen	AbsErr	Fitness	density
754.0	0.551011	0.827461	0.27645	0.881762	6.90277
755.0	0.981927	0.734526	0.247401	0.963557	3.8947
756.0	0.104269	0.384245	0.279976	0.916304	5.5509
757.0	0.611705	0.296151	0.315554	0.850221	8.21997
758.0	0.109611	0.708208	0.598597	0.828618	8.92949
759.0	0.364158	0.59974	0.235582	0.787525	11.2993
760.0	0.0514382	-0.428765	0.480204	0.808537	10.0306
761.0	0.186606	0.0881439	0.0984624	0.95889	4.09854
762.0	0.904983	0.212189	0.692795	0.818817	9.26162
763.0	0.216637	-0.850162	1.0668	0.873341	6.19776
764.0	0.656454	0.102159	0.554295	0.757207	12.6763
765.0	0.641235	0.964784	0.323549	0.89756	6.24325
766.0	0.112372	-0.0122518	0.124624	0.845113	8.53567
767.0	0.512871	0.237109	0.275763	0.811914	10.0333
768.0	0.881637	0.395123	0.486514	0.815023	9.70625
769.0	0.55873	-0.285441	0.844171	0.893893	5.79686
770.0	0.136486	0.389655	0.253169	0.86884	7.45148
771.0	0.176969	-0.10803	0.284999	0.905932	5.94134
772.0	0.400225	-0.364004	0.764229	0.82267	8.96825
773.0	0.532584	-0.156659	0.689243	0.741272	13.4105
774.0	0.188023	0.66162	0.473596	0.887802	6.51219
775.0	0.252382	0.422874	0.170492	0.81272	10.045
776.0	0.206162	-0.411712	0.617874	0.783687	11.1328
777.0	0.954833	1.55284	0.598005	0.877271	6.80639
778.0	0.766907	0.872437	0.10553	0.846886	8.46068
779.0	0.378628	0.115754	0.262874	0.919297	5.44815
780.0	0.81411	1.22211	0.408	0.852367	8.05607
781.0	0.947293	2.23642	1.28913	0.846998	6.77358
782.0	0.287636	-0.15751	0.445146	0.853315	7.98176
783.0	0.407368	0.633843	0.226475	0.821943	9.57332
784.0	0.52769	0.537055	0.00936465	0.831134	9.19338
785.0	0.638091	0.98186	0.343768	0.950302	4.29294
786.0	0.379623	0.297348	0.0822754	0.841398	8.71293
787.0	0.452916	0.460416	0.0075004	0.831015	9.19898
788.0	0.25406	0.134282	0.119778	0.797868	10.8073
789.0	0.639639	-0.309221	0.94886	0.810339	9.21807
790.0	0.00500642	-0.507405	0.512411	0.961017	3.79816
791.0	0.735685	0.421361	0.314324	0.846236	8.39817
792.0	0.607844	0.77105	0.163205	0.729055	14.7091
793.0	0.844789	-0.233359	1.07815	0.783511	10.2711
794.0	0.827795	1.36584	0.538045	0.842925	8.3477
795.0	0.142746	0.0780528	0.0646934	0.890266	6.63077
796.0	0.538942	0.172049	0.366893	0.895504	6.29471
797.0	0.279898	0.974959	0.69506	0.83754	8.38859
798.0	0.421072	0.912748	0.491676	0.906852	5.75144
799.0	0.95976	0.410815	0.548945	0.832415	8.81373
800.0	0.230875	-0.565157	0.796032	0.838004	8.21094
801.0	0.24313	0.394477	0.151346	0.834085	9.03162
802.0	0.318211	0.0180345	0.300177	0.897202	6.27149
803.0	0.131431	-0.23071	0.362141	0.847341	8.31513
804.0	0.531123	0.531046	7.73723e-05	0.866178	7.62948
805.0	0.00776029	0.233017	0.225256	0.837873	8.8275
806.0	0.315747	0.767363	0.451616	0.930293	4.91856
807.0	0.470174	0.500463	0.0302892	0.891659	6.57834
808.0	0.666674	0.532902	0.133772	0.863649	7.71923
809.0	0.174949	-0.0584529	0.233402	0.878062	7.07648
810.0	0.289869	0.586823	0.296954	0.863627	7.6484
811.0	0.548042	1.19903	0.650992	0.809284	9.78312
812.0	0.53272	-0.204285	0.737005	0.899843	5.73008
813.0	0.902286	-0.0808808	0.983167	0.804825	9.41441
814.0	0.328864	1.11801	0.789149	0.750396	12.6973
815.0	0.824469	1.04604	0.221576	0.817423	9.79353
816.0	0.022929	0.137447	0.114518	0.960422	4.04361
817.0	0.209407	0.248895	0.0394885	0.921641	5.42542
818.0	0.864457	1.6536	0.789144	0.901768	5.58013
819.0	0.206778	-0.0828157	0.289593	0.836374	8.86126
820.0	0.403541	-0.510975	0.914517	0.760194	11.8908
821.0	0.0800977	-0.337268	0.417365	0.905753	5.85843
822.0	0.00967571	0.0782292	0.0685535	0.909347	5.88455
823.0	0.75482	-0.129238	0.884058	0.939935	4.04607
824.0	0.541917	0.810467	0.26855	0.856286	7.98187
825.0	0.947096	0.0665729	0.880523	0.847257	7.65485
826.0	0.788062	0.135941	0.652121	0.868382	7.1064
827.0	0.341016	0.0278026	0.313214	0.942615	4.57872
828.0	0.529709	-0.241673	0.771382	0.80378	9.86802
829.0	0.19885	0.508207	0.309357	0.82302	9.47394
830.0	0.302285	0.829521	0.527236	0.846101	8.2177
831.0	0.114638	-0.787967	0.902605	0.747305	12.6508
832.0	0.966775	0.633852	0.332923	0.938961	4.69572
833.0	0.449174	0.712476	0.263302	0.956097	4.13911
834.0	0.557117	-0.0981758	0.655293	0.75682	12.5548
835.0	0.681628	0.87983	0.198202	0.847648	8.39715
836.0	0.50602	0.796349	0.290329	0.776101	11.8794
837.0	0.0242092	0.693414	0.669205	0.851357	7.81074
838.0	0.888027	0.383418	0.504609	0.872345	7.11241
