Ind_ID	PosInd_X	PosInd_Y	PhenValue	Region
1420	4.30574	22.2539	0.922712	2
1425	3.10798	15.4648	0.967458	2
1442	3.22501	11.0348	1.30151	2
1453	3.13187	11.4435	0.898039	2
1466	4.82833	0.224294	0.598402	2
1479	2.66662	9.35559	0.0651516	2
1491	3.62211	22.5497	1.02592	2
1515	4.49492	22.1972	1.00682	2
1517	4.47484	1.70383	0.696371	2
1523	4.08752	16.2386	1.00037	2
1556	4.34625	9.10297	0.740281	2
1561	4.19268	1.95512	0.343512	2
1570	2.59603	14.5058	0.317301	2
1572	3.59831	15.49	1.11386	2
1580	4.16232	3.08026	0.900235	2
1584	2.85449	10.1542	0.539378	2
1585	3.70594	11.7748	0.952687	2
1590	4.07269	9.67151	0.569957	2
1607	2.83344	21.9252	0.923051	2
1654	4.98134	22.7903	0.682984	2
1665	4.33231	20.411	0.858163	2
1671	3.97792	7.38783	1.00868	2
1684	2.59976	19.7518	0.726157	2
1685	2.94363	20.3697	0.637109	2
1696	3.9652	17.1282	1.544	2
1709	3.1177	15.9768	1.01406	2
1730	2.89439	17.3542	0.682764	2
1731	3.58599	14.0154	1.20064	2
1737	2.65275	3.17674	0.839237	2
1747	3.24931	7.77543	0.0469137	2
1752	4.36967	21.0813	0.820883	2
1753	3.1152	17.9575	1.29874	2
1756	4.26378	10.0665	0.864503	2
1763	4.67963	16.2504	1.46467	2
1764	4.34488	1.03761	0.937026	2
